COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE
AUT,ECU_XDC,PA_RT,A,1988,0.0684078902194161
AUT,ECU_XDC,PA_RT,A,1989,0.0685607854823927
AUT,ECU_XDC,PA_RT,A,1990,0.0690903667105941
AUT,ECU_XDC,PA_RT,A,1991,0.0690413583435685
AUT,ECU_XDC,PA_RT,A,1992,0.0701702236220711
AUT,ECU_XDC,PA_RT,A,1993,0.0733351824268308
AUT,ECU_XDC,PA_RT,A,1994,0.0736620837498304
AUT,ECU_XDC,PA_RT,A,1995,0.0758266564011058
AUT,ECU_XDC,PA_RT,A,1996,0.0744966161707315
AUT,ECU_XDC,PA_RT,A,1997,0.0722527989033675
AUT,ECU_XDC,PA_RT,A,1998,0.0721250917790882
AZE,ECU_XDC,EOP_RT,A,1992,84.9621425685143
AZE,ECU_XDC,EOP_RT,A,1993,37.833943191275
AZE,ECU_XDC,EOP_RT,A,1994,0.972001066059665
AZE,ECU_XDC,EOP_RT,A,1995,0.856864899962051
AZE,ECU_XDC,EOP_RT,A,1996,0.973756669605114
AZE,ECU_XDC,EOP_RT,A,1997,1.16464099261252
AZE,ECU_XDC,EOP_RT,A,1998,1.10164734836237
AZE,ECU_XDC,EOP_RT,A,2006,
AZE,ECU_XDC,PA_RT,A,1992,71.1368982894352
AZE,ECU_XDC,PA_RT,A,1993,42.6630770522475
AZE,ECU_XDC,PA_RT,A,1994,2.67909192500247
AZE,ECU_XDC,PA_RT,A,1995,0.866023291452778
AZE,ECU_XDC,PA_RT,A,1996,0.916780137289342
AZE,ECU_XDC,PA_RT,A,1997,1.10628334791803
AZE,ECU_XDC,PA_RT,A,1998,1.15384021814539
AZE,ECU_XDC,PA_RT,A,2006,
BDI,ECU_XDC,EOP_RT,A,1979,0.00770588190499826
BDI,ECU_XDC,EOP_RT,A,1980,0.00848435485613582
BDI,ECU_XDC,EOP_RT,A,1981,0.0102387680714257
BDI,ECU_XDC,EOP_RT,A,1982,0.0114819790457715
BDI,ECU_XDC,EOP_RT,A,1983,0.0102938869856035
BDI,ECU_XDC,EOP_RT,A,1984,0.0112896054175655
BDI,ECU_XDC,EOP_RT,A,1985,0.0100589733972587
BDI,ECU_XDC,EOP_RT,A,1986,0.00752410255965756
BDI,ECU_XDC,EOP_RT,A,1987,0.00670240397402154
BDI,ECU_XDC,EOP_RT,A,1988,0.00568764659766914
BDI,ECU_XDC,EOP_RT,A,1989,0.00476213810667199
BDI,ECU_XDC,EOP_RT,A,1990,0.00443613103630173
BDI,ECU_XDC,EOP_RT,A,1991,0.00390250009375756
BDI,ECU_XDC,EOP_RT,A,1992,0.0034911520852503
BDI,ECU_XDC,EOP_RT,A,1993,0.00337726401132494
BDI,ECU_XDC,EOP_RT,A,1994,0.00329222358326842
BDI,ECU_XDC,EOP_RT,A,1995,0.00273782394633816
BDI,ECU_XDC,EOP_RT,A,1996,0.00247585223021049
BDI,ECU_XDC,EOP_RT,A,1997,0.00221760330049341
BDI,ECU_XDC,EOP_RT,A,1998,0.00169665380676603
BDI,ECU_XDC,PA_RT,A,1978,0.00872166549437636
BDI,ECU_XDC,PA_RT,A,1979,0.00810699614041175
BDI,ECU_XDC,PA_RT,A,1980,0.00798781060485113
BDI,ECU_XDC,PA_RT,A,1981,0.00994164256485494
BDI,ECU_XDC,PA_RT,A,1982,0.0113239061920163
BDI,ECU_XDC,PA_RT,A,1983,0.0120709821534128
BDI,ECU_XDC,PA_RT,A,1984,0.0105876646298385
BDI,ECU_XDC,PA_RT,A,1985,0.0108708078105956
BDI,ECU_XDC,PA_RT,A,1986,0.00892668124041746
BDI,ECU_XDC,PA_RT,A,1987,0.00701105962757874
BDI,ECU_XDC,PA_RT,A,1988,0.00601643809109497
BDI,ECU_XDC,PA_RT,A,1989,0.0057170476835444
BDI,ECU_XDC,PA_RT,A,1990,0.00458698457385047
BDI,ECU_XDC,PA_RT,A,1991,0.00444113092199565
BDI,ECU_XDC,PA_RT,A,1992,0.00370194001736645
BDI,ECU_XDC,PA_RT,A,1993,0.00351366762360857
BDI,ECU_XDC,PA_RT,A,1994,0.00332995764542582
BDI,ECU_XDC,PA_RT,A,1995,0.00306075341306405
BDI,ECU_XDC,PA_RT,A,1996,0.00260502524876755
BDI,ECU_XDC,PA_RT,A,1997,0.00250259320007786
BDI,ECU_XDC,PA_RT,A,1998,0.00199399135172432
BEL,ECU_XDC,EOP_RT,A,1971,
BEL,ECU_XDC,EOP_RT,A,1979,0.0247265178069682
BEL,ECU_XDC,EOP_RT,A,1980,0.0242233270009905
BEL,ECU_XDC,EOP_RT,A,1981,0.023959675674786
BEL,ECU_XDC,EOP_RT,A,1982,0.0220242564821283
BEL,ECU_XDC,EOP_RT,A,1983,0.0217218776240371
BEL,ECU_XDC,EOP_RT,A,1984,0.0223626537242361
BEL,ECU_XDC,EOP_RT,A,1985,0.0223640380542893
BEL,ECU_XDC,EOP_RT,A,1986,0.023118787288292
BEL,ECU_XDC,EOP_RT,A,1987,0.0231422723144935
BEL,ECU_XDC,EOP_RT,A,1988,0.0228358744371271
BEL,ECU_XDC,EOP_RT,A,1989,0.023361909621182
BEL,ECU_XDC,EOP_RT,A,1990,0.0236751155282011
BEL,ECU_XDC,EOP_RT,A,1991,0.0238493050181347
BEL,ECU_XDC,EOP_RT,A,1992,0.0248894522533442
BEL,ECU_XDC,EOP_RT,A,1993,0.0247266978486317
BEL,ECU_XDC,EOP_RT,A,1994,0.0255353495611246
BEL,ECU_XDC,EOP_RT,A,1995,0.0258676196214959
BEL,ECU_XDC,EOP_RT,A,1996,0.024936446380514
BEL,ECU_XDC,EOP_RT,A,1997,0.0245293834197047
BEL,ECU_XDC,EOP_RT,A,1998,0.0247894152345204
BEL,ECU_XDC,PA_RT,A,1971,
BEL,ECU_XDC,PA_RT,A,1978,0.0249253085675648
BEL,ECU_XDC,PA_RT,A,1979,0.0248861812495547
BEL,ECU_XDC,PA_RT,A,1980,0.0245848830251059
BEL,ECU_XDC,PA_RT,A,1981,0.0240981929572244
BEL,ECU_XDC,PA_RT,A,1982,0.0223055054882667
BEL,ECU_XDC,PA_RT,A,1983,0.0219429122110709
BEL,ECU_XDC,PA_RT,A,1984,0.0219341398592913
BEL,ECU_XDC,PA_RT,A,1985,0.0220958258573933
BEL,ECU_XDC,PA_RT,A,1986,0.0228145318991608
BEL,ECU_XDC,PA_RT,A,1987,0.023204357144045
BEL,ECU_XDC,PA_RT,A,1988,0.0229729701953478
BEL,ECU_XDC,PA_RT,A,1989,0.0230206298630184
BEL,ECU_XDC,PA_RT,A,1990,0.0235067303050011
BEL,ECU_XDC,PA_RT,A,1991,0.0236065141426861
BEL,ECU_XDC,PA_RT,A,1992,0.0239855667259982
BEL,ECU_XDC,PA_RT,A,1993,0.0246570523599525
BEL,ECU_XDC,PA_RT,A,1994,0.0251477436808023
BEL,ECU_XDC,PA_RT,A,1995,0.025930993500004
BEL,ECU_XDC,PA_RT,A,1996,0.0254723566692653
BEL,ECU_XDC,PA_RT,A,1997,0.0246490045952769
BEL,ECU_XDC,PA_RT,A,1998,0.0245970972677411
BEN,ECU_XDC,EOP_RT,A,1979,0.00345039488123583
BEN,ECU_XDC,EOP_RT,A,1980,0.00338171805437311
BEN,ECU_XDC,EOP_RT,A,1981,0.00320629480143459
BEN,ECU_XDC,EOP_RT,A,1982,0.00307324346033334
BEN,ECU_XDC,EOP_RT,A,1983,0.00289572990778956
BEN,ECU_XDC,EOP_RT,A,1984,0.00294127647189345
BEN,ECU_XDC,EOP_RT,A,1985,0.00297911111126001
BEN,ECU_XDC,EOP_RT,A,1986,0.00289459393851118
BEN,ECU_XDC,EOP_RT,A,1987,0.00287349881033631
BEN,ECU_XDC,EOP_RT,A,1988,0.00281500488611027
BEN,ECU_XDC,EOP_RT,A,1989,0.00288673768990478
BEN,ECU_XDC,EOP_RT,A,1990,0.00286026229803101
BEN,ECU_XDC,EOP_RT,A,1991,0.0028794122292892
BEN,ECU_XDC,EOP_RT,A,1992,0.00299948070526747
BEN,ECU_XDC,EOP_RT,A,1993,0.00302902572700582
BEN,ECU_XDC,EOP_RT,A,1994,0.00152072893953099
BEN,ECU_XDC,EOP_RT,A,1995,0.00155284904209053
BEN,ECU_XDC,EOP_RT,A,1996,0.00152394685094504
BEN,ECU_XDC,EOP_RT,A,1997,0.0015123742676483
BEN,ECU_XDC,EOP_RT,A,1998,0.0015244866445198
BEN,ECU_XDC,EOP_RT,A,1999,
BEN,ECU_XDC,PA_RT,A,1978,0.00347852652122593
BEN,ECU_XDC,PA_RT,A,1979,0.00342997373477008
BEN,ECU_XDC,PA_RT,A,1980,0.00340261485795689
BEN,ECU_XDC,PA_RT,A,1981,0.00329276505328815
BEN,ECU_XDC,PA_RT,A,1982,0.0031014368987526
BEN,ECU_XDC,PA_RT,A,1983,0.0029443129714704
BEN,ECU_XDC,PA_RT,A,1984,0.00290060916565517
BEN,ECU_XDC,PA_RT,A,1985,0.00292035190223884
BEN,ECU_XDC,PA_RT,A,1986,0.0029429728379665
BEN,ECU_XDC,PA_RT,A,1987,0.00288255577421199
BEN,ECU_XDC,PA_RT,A,1988,0.00283593378247298
BEN,ECU_XDC,PA_RT,A,1989,0.00284351504515254
BEN,ECU_XDC,PA_RT,A,1990,0.00288522787078115
BEN,ECU_XDC,PA_RT,A,1991,0.00285750232058045
BEN,ECU_XDC,PA_RT,A,1992,0.00291329000471803
BEN,ECU_XDC,PA_RT,A,1993,0.00301257400312542
BEN,ECU_XDC,PA_RT,A,1994,0.00151539680800747
BEN,ECU_XDC,PA_RT,A,1995,0.00153150061363609
BEN,ECU_XDC,PA_RT,A,1996,0.0015417045526042
BEN,ECU_XDC,PA_RT,A,1997,0.00151077106545153
BEN,ECU_XDC,PA_RT,A,1998,0.00151341387170011
BEN,ECU_XDC,PA_RT,A,1999,
BFA,ECU_XDC,EOP_RT,A,1979,0.00345039732437655
BFA,ECU_XDC,EOP_RT,A,1980,0.00338172044888543
BFA,ECU_XDC,EOP_RT,A,1981,0.00320629707173397
BFA,ECU_XDC,EOP_RT,A,1982,0.00307324563642229
BFA,ECU_XDC,EOP_RT,A,1983,0.00289573195818549
BFA,ECU_XDC,EOP_RT,A,1984,0.0029412785545398
BFA,ECU_XDC,EOP_RT,A,1985,0.00297911322069614
BFA,ECU_XDC,EOP_RT,A,1986,0.00289459598810276
BFA,ECU_XDC,EOP_RT,A,1987,0.00287350084499095
BFA,ECU_XDC,EOP_RT,A,1988,0.00281500687934678
BFA,ECU_XDC,EOP_RT,A,1989,0.00288673973393355
BFA,ECU_XDC,EOP_RT,A,1990,0.00286026432331318
BFA,ECU_XDC,EOP_RT,A,1991,0.00287941426813098
BFA,ECU_XDC,EOP_RT,A,1992,0.00299948282912682
BFA,ECU_XDC,EOP_RT,A,1993,0.00302902787178529
BFA,ECU_XDC,EOP_RT,A,1994,0.00152073001632217
BFA,ECU_XDC,EOP_RT,A,1995,0.00155285014162517
BFA,ECU_XDC,EOP_RT,A,1996,0.00152394793001475
BFA,ECU_XDC,EOP_RT,A,1997,0.00151237533852373
BFA,ECU_XDC,EOP_RT,A,1998,0.00152448772397172
BFA,ECU_XDC,EOP_RT,A,1999,
BFA,ECU_XDC,PA_RT,A,1978,0.00347852652122593
BFA,ECU_XDC,PA_RT,A,1979,0.00342997373477008
BFA,ECU_XDC,PA_RT,A,1980,0.00340261485795689
BFA,ECU_XDC,PA_RT,A,1981,0.00329276505328815
BFA,ECU_XDC,PA_RT,A,1982,0.0031014368987526
BFA,ECU_XDC,PA_RT,A,1983,0.0029443129714704
BFA,ECU_XDC,PA_RT,A,1984,0.00290060916565517
BFA,ECU_XDC,PA_RT,A,1985,0.00292035190223884
BFA,ECU_XDC,PA_RT,A,1986,0.0029429728379665
BFA,ECU_XDC,PA_RT,A,1987,0.00288255577421199
BFA,ECU_XDC,PA_RT,A,1988,0.00283593378247298
BFA,ECU_XDC,PA_RT,A,1989,0.00284351504515254
BFA,ECU_XDC,PA_RT,A,1990,0.00288522787078115
BFA,ECU_XDC,PA_RT,A,1991,0.00285750232058045
BFA,ECU_XDC,PA_RT,A,1992,0.00291329000471803
BFA,ECU_XDC,PA_RT,A,1993,0.00301257400312542
BFA,ECU_XDC,PA_RT,A,1994,0.00151539680800747
BFA,ECU_XDC,PA_RT,A,1995,0.00153150061363609
BFA,ECU_XDC,PA_RT,A,1996,0.0015417045526042
BFA,ECU_XDC,PA_RT,A,1997,0.00151077106545153
BFA,ECU_XDC,PA_RT,A,1998,0.00151341387170011
BFA,ECU_XDC,PA_RT,A,1999,
BGD,ECU_XDC,EOP_RT,A,1976,
BGD,ECU_XDC,EOP_RT,A,1979,0.0443348060790244
BGD,ECU_XDC,EOP_RT,A,1980,0.0469888272421902
BGD,ECU_XDC,EOP_RT,A,1981,0.0464298770300807
BGD,ECU_XDC,EOP_RT,A,1982,0.0429248908230156
BGD,ECU_XDC,EOP_RT,A,1983,0.0483442108411218
BGD,ECU_XDC,EOP_RT,A,1984,0.054255238343262
BGD,ECU_XDC,EOP_RT,A,1985,0.0363307405294842
BGD,ECU_XDC,EOP_RT,A,1986,0.0303321491662299
BGD,ECU_XDC,EOP_RT,A,1987,0.0245905186828925
BGD,ECU_XDC,EOP_RT,A,1988,0.0264271995926406
BGD,ECU_XDC,EOP_RT,A,1989,0.0258884997847371
BGD,ECU_XDC,EOP_RT,A,1990,0.0204949501774934
BGD,ECU_XDC,EOP_RT,A,1991,0.0193304242591257
BGD,ECU_XDC,EOP_RT,A,1992,0.0211751801478451
BGD,ECU_XDC,EOP_RT,A,1993,0.0224060491672293
BGD,ECU_XDC,EOP_RT,A,1994,0.0201983028981939
BGD,ECU_XDC,EOP_RT,A,1995,0.0186722952433448
BGD,ECU_XDC,EOP_RT,A,1996,0.0188007294795842
BGD,ECU_XDC,EOP_RT,A,1997,0.0199257389627172
BGD,ECU_XDC,EOP_RT,A,1998,0.0176717863304315
BGD,ECU_XDC,PA_RT,A,1976,
BGD,ECU_XDC,PA_RT,A,1978,0.0522738276457488
BGD,ECU_XDC,PA_RT,A,1979,0.0469157131781651
BGD,ECU_XDC,PA_RT,A,1980,0.0465187162471584
BGD,ECU_XDC,PA_RT,A,1981,0.0497449918784434
BGD,ECU_XDC,PA_RT,A,1982,0.0460781686008628
BGD,ECU_XDC,PA_RT,A,1983,0.045580268180497
BGD,ECU_XDC,PA_RT,A,1984,0.0499898966573961
BGD,ECU_XDC,PA_RT,A,1985,0.0468664077469832
BGD,ECU_XDC,PA_RT,A,1986,0.0335176840713232
BGD,ECU_XDC,PA_RT,A,1987,0.027990890741863
BGD,ECU_XDC,PA_RT,A,1988,0.0266180697884289
BGD,ECU_XDC,PA_RT,A,1989,0.0281098512278394
BGD,ECU_XDC,PA_RT,A,1990,0.0227241259479825
BGD,ECU_XDC,PA_RT,A,1991,0.0220274649744344
BGD,ECU_XDC,PA_RT,A,1992,0.0197974060186028
BGD,ECU_XDC,PA_RT,A,1993,0.0215594478758021
BGD,ECU_XDC,PA_RT,A,1994,0.0209231294398935
BGD,ECU_XDC,PA_RT,A,1995,0.01897909724624
BGD,ECU_XDC,PA_RT,A,1996,0.0188701616062037
BGD,ECU_XDC,PA_RT,A,1997,0.0200899588183466
BGD,ECU_XDC,PA_RT,A,1998,0.0190348319986948
BGR,ECU_XDC,EOP_RT,A,1988,1038.74023246591
BGR,ECU_XDC,EOP_RT,A,1989,1017.56624610654
BGR,ECU_XDC,EOP_RT,A,1990,258.09791233374
BGR,ECU_XDC,EOP_RT,A,1991,34.1922776542603
BGR,ECU_XDC,EOP_RT,A,1992,33.718439725868
BGR,ECU_XDC,EOP_RT,A,1993,27.2960490145238
BGR,ECU_XDC,EOP_RT,A,1994,12.3151055313535
BGR,ECU_XDC,EOP_RT,A,1995,10.761711235097
BGR,ECU_XDC,EOP_RT,A,1996,1.63761355577788
BGR,ECU_XDC,EOP_RT,A,1997,0.509780374813115
BGR,ECU_XDC,EOP_RT,A,1998,0.511659982703079
BGR,ECU_XDC,PA_RT,A,1991,45.3176195844436
BGR,ECU_XDC,PA_RT,A,1992,33.0370794429361
BGR,ECU_XDC,PA_RT,A,1993,30.9147317097159
BGR,ECU_XDC,PA_RT,A,1994,15.5421842892729
BGR,ECU_XDC,PA_RT,A,1995,11.3806258256437
BGR,ECU_XDC,PA_RT,A,1996,4.43346237523214
BGR,ECU_XDC,PA_RT,A,1997,0.524289031589229
BGR,ECU_XDC,PA_RT,A,1998,0.507192872245309
BHR,ECU_XDC,EOP_RT,A,1979,1.83958665707718
BHR,ECU_XDC,EOP_RT,A,1980,2.0308491150205
BHR,ECU_XDC,EOP_RT,A,1981,2.45079247972724
BHR,ECU_XDC,EOP_RT,A,1982,2.74837243127867
BHR,ECU_XDC,EOP_RT,A,1983,3.21440657748901
BHR,ECU_XDC,EOP_RT,A,1984,3.7517280279306
BHR,ECU_XDC,EOP_RT,A,1985,2.99538236175245
BHR,ECU_XDC,EOP_RT,A,1986,2.48467862481315
BHR,ECU_XDC,EOP_RT,A,1987,2.04050943685745
BHR,ECU_XDC,EOP_RT,A,1988,2.26812212178066
BHR,ECU_XDC,EOP_RT,A,1989,2.221888053467
BHR,ECU_XDC,EOP_RT,A,1990,1.95085454412088
BHR,ECU_XDC,EOP_RT,A,1991,1.98344395555224
BHR,ECU_XDC,EOP_RT,A,1992,2.19638285572714
BHR,ECU_XDC,EOP_RT,A,1993,2.37467967891997
BHR,ECU_XDC,EOP_RT,A,1994,2.16218171766772
BHR,ECU_XDC,EOP_RT,A,1995,2.02365625760896
BHR,ECU_XDC,EOP_RT,A,1996,2.12257879153066
BHR,ECU_XDC,EOP_RT,A,1997,2.40857264469621
BHR,ECU_XDC,EOP_RT,A,1998,2.27946860938505
BHR,ECU_XDC,EOP_RT,A,2001,
BHR,ECU_XDC,PA_RT,A,1978,2.02592113420918
BHR,ECU_XDC,PA_RT,A,1979,1.91193971469079
BHR,ECU_XDC,PA_RT,A,1980,1.90690320123915
BHR,ECU_XDC,PA_RT,A,1981,2.37964849259732
BHR,ECU_XDC,PA_RT,A,1982,2.71050946806377
BHR,ECU_XDC,PA_RT,A,1983,2.98398318042049
BHR,ECU_XDC,PA_RT,A,1984,3.37085242335995
BHR,ECU_XDC,PA_RT,A,1985,3.48937752063909
BHR,ECU_XDC,PA_RT,A,1986,2.71055549943702
BHR,ECU_XDC,PA_RT,A,1987,2.30402500880905
BHR,ECU_XDC,PA_RT,A,1988,2.2464835792534
BHR,ECU_XDC,PA_RT,A,1989,2.41251302958079
BHR,ECU_XDC,PA_RT,A,1990,2.08921796393174
BHR,ECU_XDC,PA_RT,A,1991,2.14393921960899
BHR,ECU_XDC,PA_RT,A,1992,2.05086164217414
BHR,ECU_XDC,PA_RT,A,1993,2.26874534637703
BHR,ECU_XDC,PA_RT,A,1994,2.23764761144965
BHR,ECU_XDC,PA_RT,A,1995,2.03310154218654
BHR,ECU_XDC,PA_RT,A,1996,2.09750739046774
BHR,ECU_XDC,PA_RT,A,1997,2.34518851495575
BHR,ECU_XDC,PA_RT,A,1998,2.37457789444407
BHR,ECU_XDC,PA_RT,A,2001,
BHS,ECU_XDC,EOP_RT,A,1966,
BHS,ECU_XDC,EOP_RT,A,1979,0.693529371449844
BHS,ECU_XDC,EOP_RT,A,1980,0.763591937052224
BHS,ECU_XDC,EOP_RT,A,1981,0.921489126428308
BHS,ECU_XDC,EOP_RT,A,1982,1.03337811411944
BHS,ECU_XDC,EOP_RT,A,1983,1.2086052709797
BHS,ECU_XDC,EOP_RT,A,1984,1.41063619692481
BHS,ECU_XDC,EOP_RT,A,1985,1.12625295641401
BHS,ECU_XDC,EOP_RT,A,1986,0.93423019431988
BHS,ECU_XDC,EOP_RT,A,1987,0.767224182906245
BHS,ECU_XDC,EOP_RT,A,1988,0.852805730854511
BHS,ECU_XDC,EOP_RT,A,1989,0.835421888053467
BHS,ECU_XDC,EOP_RT,A,1990,0.73351426685249
BHS,ECU_XDC,EOP_RT,A,1991,0.745767767917071
BHS,ECU_XDC,EOP_RT,A,1992,0.825832025765959
BHS,ECU_XDC,EOP_RT,A,1993,0.892881059314089
BHS,ECU_XDC,EOP_RT,A,1994,0.812981691652304
BHS,ECU_XDC,EOP_RT,A,1995,0.760896031166301
BHS,ECU_XDC,EOP_RT,A,1996,0.798090966408351
BHS,ECU_XDC,EOP_RT,A,1997,0.905624835855498
BHS,ECU_XDC,EOP_RT,A,1998,0.857081637025927
BHS,ECU_XDC,PA_RT,A,1966,
BHS,ECU_XDC,PA_RT,A,1978,0.784949894493872
BHS,ECU_XDC,PA_RT,A,1979,0.729629652637058
BHS,ECU_XDC,PA_RT,A,1980,0.718902954436601
BHS,ECU_XDC,PA_RT,A,1981,0.894747830836945
BHS,ECU_XDC,PA_RT,A,1982,1.01915155728147
BHS,ECU_XDC,PA_RT,A,1983,1.12197767285412
BHS,ECU_XDC,PA_RT,A,1984,1.26744050977882
BHS,ECU_XDC,PA_RT,A,1985,1.3120059477603
BHS,ECU_XDC,PA_RT,A,1986,1.01916886778832
BHS,ECU_XDC,PA_RT,A,1987,0.866313403312202
BHS,ECU_XDC,PA_RT,A,1988,0.844677825799279
BHS,ECU_XDC,PA_RT,A,1989,0.907104899122379
BHS,ECU_XDC,PA_RT,A,1990,0.785545954438335
BHS,ECU_XDC,PA_RT,A,1991,0.80612114657298
BHS,ECU_XDC,PA_RT,A,1992,0.771123977457478
BHS,ECU_XDC,PA_RT,A,1993,0.853048225659688
BHS,ECU_XDC,PA_RT,A,1994,0.841355423587402
BHS,ECU_XDC,PA_RT,A,1995,0.764446120563344
BHS,ECU_XDC,PA_RT,A,1996,0.788662710646879
BHS,ECU_XDC,PA_RT,A,1997,0.881790799541765
BHS,ECU_XDC,PA_RT,A,1998,0.892841199264299
BIH,ECU_XDC,EOP_RT,A,1997,0.505342802218346
BIH,ECU_XDC,EOP_RT,A,1998,0.512302233727392
BIH,ECU_XDC,EOP_RT,A,1999,
BIH,ECU_XDC,PA_RT,A,1997,0.508513499156899
BIH,ECU_XDC,PA_RT,A,1998,0.507391968642732
BIH,ECU_XDC,PA_RT,A,1999,
BLR,ECU_XDC,EOP_RT,A,1992,5505546838.43973
BLR,ECU_XDC,EOP_RT,A,1993,127736918.356808
BLR,ECU_XDC,EOP_RT,A,1994,7669638.60049343
BLR,ECU_XDC,EOP_RT,A,1995,6616487.22753306
BLR,ECU_XDC,EOP_RT,A,1996,5148973.97682807
BLR,ECU_XDC,EOP_RT,A,1997,2946079.49204782
BLR,ECU_XDC,EOP_RT,A,1998,808567.582099931
BLR,ECU_XDC,EOP_RT,A,2000,
BLR,ECU_XDC,EOP_RT,A,2016,
BLR,ECU_XDC,PA_RT,A,1994,2310.70977232206
BLR,ECU_XDC,PA_RT,A,1995,663.526024057597
BLR,ECU_XDC,PA_RT,A,1996,596.122496465862
BLR,ECU_XDC,PA_RT,A,1997,338.88246545975
BLR,ECU_XDC,PA_RT,A,1998,193.558913133671
BLR,ECU_XDC,PA_RT,A,2000,
BLR,ECU_XDC,PA_RT,A,2016,
BLZ,ECU_XDC,EOP_RT,A,1967,
BLZ,ECU_XDC,EOP_RT,A,1971,
BLZ,ECU_XDC,EOP_RT,A,1972,
BLZ,ECU_XDC,EOP_RT,A,1977,
BLZ,ECU_XDC,EOP_RT,A,1979,0.346764685724922
BLZ,ECU_XDC,EOP_RT,A,1980,0.381795968526112
BLZ,ECU_XDC,EOP_RT,A,1981,0.460744563214154
BLZ,ECU_XDC,EOP_RT,A,1982,0.516689057059718
BLZ,ECU_XDC,EOP_RT,A,1983,0.604302635489851
BLZ,ECU_XDC,EOP_RT,A,1984,0.705318098462406
BLZ,ECU_XDC,EOP_RT,A,1985,0.563126478207005
BLZ,ECU_XDC,EOP_RT,A,1986,0.46711509715994
BLZ,ECU_XDC,EOP_RT,A,1987,0.383612091453123
BLZ,ECU_XDC,EOP_RT,A,1988,0.426402865427256
BLZ,ECU_XDC,EOP_RT,A,1989,0.417710944026734
BLZ,ECU_XDC,EOP_RT,A,1990,0.366757133426245
BLZ,ECU_XDC,EOP_RT,A,1991,0.372883883958535
BLZ,ECU_XDC,EOP_RT,A,1992,0.41291601288298
BLZ,ECU_XDC,EOP_RT,A,1993,0.446440529657044
BLZ,ECU_XDC,EOP_RT,A,1994,0.406490845826152
BLZ,ECU_XDC,EOP_RT,A,1995,0.380448015583151
BLZ,ECU_XDC,EOP_RT,A,1996,0.399045483204176
BLZ,ECU_XDC,EOP_RT,A,1997,0.452812417927749
BLZ,ECU_XDC,EOP_RT,A,1998,0.428540818512963
BLZ,ECU_XDC,PA_RT,A,1967,
BLZ,ECU_XDC,PA_RT,A,1971,
BLZ,ECU_XDC,PA_RT,A,1972,
BLZ,ECU_XDC,PA_RT,A,1977,
BLZ,ECU_XDC,PA_RT,A,1978,0.392474947246936
BLZ,ECU_XDC,PA_RT,A,1979,0.364814826318529
BLZ,ECU_XDC,PA_RT,A,1980,0.359451477218301
BLZ,ECU_XDC,PA_RT,A,1981,0.447373915418472
BLZ,ECU_XDC,PA_RT,A,1982,0.509575778640735
BLZ,ECU_XDC,PA_RT,A,1983,0.56098883642706
BLZ,ECU_XDC,PA_RT,A,1984,0.63372025488941
BLZ,ECU_XDC,PA_RT,A,1985,0.656002973880149
BLZ,ECU_XDC,PA_RT,A,1986,0.509584433894159
BLZ,ECU_XDC,PA_RT,A,1987,0.433156701656101
BLZ,ECU_XDC,PA_RT,A,1988,0.422338912899639
BLZ,ECU_XDC,PA_RT,A,1989,0.453552449561189
BLZ,ECU_XDC,PA_RT,A,1990,0.392772977219167
BLZ,ECU_XDC,PA_RT,A,1991,0.40306057328649
BLZ,ECU_XDC,PA_RT,A,1992,0.385561988728739
BLZ,ECU_XDC,PA_RT,A,1993,0.426524112829844
BLZ,ECU_XDC,PA_RT,A,1994,0.420677711793701
BLZ,ECU_XDC,PA_RT,A,1995,0.382223060281672
BLZ,ECU_XDC,PA_RT,A,1996,0.394331355323439
BLZ,ECU_XDC,PA_RT,A,1997,0.440895399770883
BLZ,ECU_XDC,PA_RT,A,1998,0.446420599632149
BMU,ECU_XDC,EOP_RT,A,1967,
BMU,ECU_XDC,EOP_RT,A,1979,0.693529371449844
BMU,ECU_XDC,EOP_RT,A,1980,0.763591937052224
BMU,ECU_XDC,EOP_RT,A,1981,0.921489126428308
BMU,ECU_XDC,EOP_RT,A,1982,1.03337811411944
BMU,ECU_XDC,EOP_RT,A,1983,1.2086052709797
BMU,ECU_XDC,EOP_RT,A,1984,1.41063619692481
BMU,ECU_XDC,EOP_RT,A,1985,1.12625295641401
BMU,ECU_XDC,EOP_RT,A,1986,0.93423019431988
BMU,ECU_XDC,EOP_RT,A,1987,0.767224182906245
BMU,ECU_XDC,EOP_RT,A,1988,0.852805730854511
BMU,ECU_XDC,EOP_RT,A,1989,0.835421888053467
BMU,ECU_XDC,EOP_RT,A,1990,0.73351426685249
BMU,ECU_XDC,EOP_RT,A,1991,0.745767767917071
BMU,ECU_XDC,EOP_RT,A,1992,0.825832025765959
BMU,ECU_XDC,EOP_RT,A,1993,0.892881059314089
BMU,ECU_XDC,EOP_RT,A,1994,0.812981691652304
BMU,ECU_XDC,EOP_RT,A,1995,0.760896031166301
BMU,ECU_XDC,EOP_RT,A,1996,0.798090966408351
BMU,ECU_XDC,EOP_RT,A,1997,0.905624835855498
BMU,ECU_XDC,EOP_RT,A,1998,0.857081637025927
BMU,ECU_XDC,PA_RT,A,1967,
BMU,ECU_XDC,PA_RT,A,1978,0.784949894493872
BMU,ECU_XDC,PA_RT,A,1979,0.729629652637058
BMU,ECU_XDC,PA_RT,A,1980,0.718902954436601
