iso3,year,value
BDI,2008,1185.690833
BDI,2009,1230.179167
BDI,2010,1230.748333
BDI,2011,1261.073333
BDI,2012,1442.505625
BDI,2013,1555.090833
BDI,2014,1546.686667
BDI,2015,1571.898333
BDI,2016,1851.814572
BDI,2017,2013.913297
BDI,2018,2030.039418
BDI,2019,2157.789872
BDI,2020,2230.674044
BDI,2021,2382.30268
BDI,2022,2387.05537
BDI,2023,3450.211013
BDI,2024,
BDI,2025,
BEL,1950,1.239468
BEL,1951,1.239468
BEL,1952,1.239468
BEL,1953,1.239468
BEL,1954,1.239468
BEL,1955,1.239468
BEL,1956,1.239468
BEL,1957,1.239468
BEL,1958,1.239468
BEL,1959,1.239468
BEL,1960,1.239468
BEL,1961,1.239468
BEL,1962,1.239468
BEL,1963,1.239468
BEL,1964,1.239468
BEL,1965,1.239468
BEL,1966,1.239468
BEL,1967,1.239468
BEL,1968,1.239468
BEL,1969,1.239468
BEL,1970,1.239468
BEL,1971,1.216091
BEL,1972,1.091093
BEL,1973,0.966202
BEL,1974,0.965582
BEL,1975,0.911726
BEL,1976,0.956997
BEL,1977,0.888519
BEL,1978,0.780668
BEL,1979,0.726791
BEL,1980,0.724882
BEL,1981,0.92041
BEL,1982,1.13264
BEL,1983,1.267521
BEL,1984,1.432426
BEL,1985,1.471942
BEL,1986,1.107388
BEL,1987,0.925488
BEL,1988,0.911463
BEL,1989,0.9768
BEL,1990,0.828409
BEL,1991,0.846513
BEL,1992,0.796965
BEL,1993,0.857625
BEL,1994,0.829365
BEL,1995,0.730791
BEL,1996,0.767516
BEL,1997,0.886812
BEL,1998,0.89982
BEL,1999,0.938283
BEL,2000,1.082705
BEL,2001,1.116533
BEL,2002,1.057559
BEL,2003,0.884048
BEL,2004,0.803922
BEL,2005,0.8038
BEL,2006,0.796433
BEL,2007,0.729672
BEL,2008,0.679923
BEL,2009,0.716958
BEL,2010,0.754309
BEL,2011,0.718414
BEL,2012,0.778338
BEL,2013,0.752945
BEL,2014,0.752728
BEL,2015,0.901296
BEL,2016,0.903421
BEL,2017,0.885206
BEL,2018,0.846773
BEL,2019,0.893276
BEL,2020,0.875506
BEL,2021,0.845494
BEL,2022,0.949624
BEL,2023,0.92484
BEL,2024,0.92389
BEL,2025,
BEN,1950,174.840666544651
BEN,1951,174.980667078374
BEN,1952,174.985667097436
BEN,1953,174.980667078374
BEN,1954,174.985667097436
BEN,1955,174.985667097436
BEN,1956,174.895666754328
BEN,1957,180.821105973032
BEN,1958,210.238718125891
BEN,1959,245.213434789085
BEN,1960,245.195101
BEN,1961,245.260102
BEN,1962,245.013851
BEN,1963,245.016351
BEN,1964,245.027184
BEN,1965,245.060934
BEN,1966,245.678437
BEN,1967,246.000938
BEN,1968,247.564694
BEN,1969,259.960574
BEN,1970,276.403137
BEN,1971,275.356457
BEN,1972,252.027627
BEN,1973,222.889183
BEN,1974,240.704668
BEN,1975,214.3129
BEN,1976,238.950494
BEN,1977,245.679687
BEN,1978,225.65586
BEN,1979,212.721644
BEN,1980,211.279555
BEN,1981,271.731453
BEN,1982,328.606253
BEN,1983,381.066036
BEN,1984,436.956666
BEN,1985,449.262963
BEN,1986,346.305904
BEN,1987,300.536562
BEN,1988,297.848219
BEN,1989,319.008299
BEN,1990,272.264788
BEN,1991,282.106909
BEN,1992,350.6229
BEN,1993,283.162579
BEN,1994,555.204696
BEN,1995,499.148426
BEN,1996,511.55243
BEN,1997,583.669372
BEN,1998,589.951775
BEN,1999,615.473349
BEN,2000,710.207977
BEN,2001,732.397693
BEN,2002,693.713227
BEN,2003,579.897426
BEN,2004,527.338032
BEN,2005,527.258363
BEN,2006,522.425625
BEN,2007,478.633718
BEN,2008,446.000041
BEN,2009,470.293423
BEN,2010,494.7942622229
BEN,2011,471.2486257189
BEN,2012,510.5563384543
BEN,2013,493.8996238522
BEN,2014,493.7573298753
BEN,2015,591.2116979826
BEN,2016,592.605615063
BEN,2017,580.6567495879
BEN,2018,555.4464583982
BEN,2019,585.9110131804
BEN,2020,575.5860045109
BEN,2021,554.5306750331
BEN,2022,623.7597009112
BEN,2023,606.5697501659
BEN,2024,606.345297609063
BEN,2025,
BES,1950,
BES,1951,
BES,1952,
BES,1953,
BES,1954,
BES,1955,
BES,1956,
BES,1957,
BES,1958,
BES,1959,
BES,1960,
BES,1961,
BES,1962,
BES,1963,
BES,1964,
BES,1965,
BES,1966,
BES,1967,
BES,1968,
BES,1969,
BES,1970,
BES,1971,
BES,1972,
BES,1973,
BES,1974,
BES,1975,
BES,1976,
BES,1977,
BES,1978,
BES,1979,
BES,1980,
BES,1981,
BES,1982,
BES,1983,
BES,1984,
BES,1985,
BES,1986,
BES,1987,
BES,1988,
BES,1989,
BES,1990,
BES,1991,
BES,1992,
BES,1993,
BES,1994,
BES,1995,
BES,1996,
BES,1997,
BES,1998,
BES,1999,
BES,2000,
BES,2001,
BES,2002,
BES,2003,
BES,2004,
BES,2005,
BES,2006,
BES,2007,
BES,2008,
BES,2009,
BES,2010,
BES,2011,
BES,2012,
BES,2013,
BES,2014,
BES,2015,
BES,2016,
BES,2017,
BES,2018,
BES,2019,
BES,2020,
BES,2021,
BES,2022,
BES,2023,
BES,2024,
BES,2025,
BFA,1950,174.840666544651
BFA,1951,174.980667078374
BFA,1952,174.985667097436
BFA,1953,174.980667078374
BFA,1954,174.985667097436
BFA,1955,174.985667097436
BFA,1956,174.895666754328
BFA,1957,180.821105973032
BFA,1958,210.238718125891
BFA,1959,245.213434789085
BFA,1960,245.195101
BFA,1961,245.260102
BFA,1962,245.013851
BFA,1963,245.016351
BFA,1964,245.027184
BFA,1965,245.060934
BFA,1966,245.678437
BFA,1967,246.000938
BFA,1968,247.564694
BFA,1969,259.960574
BFA,1970,276.403137
BFA,1971,275.356457
BFA,1972,252.027627
BFA,1973,222.889183
BFA,1974,240.704668
BFA,1975,214.3129
BFA,1976,238.950494
BFA,1977,245.679687
BFA,1978,225.65586
BFA,1979,212.721644
BFA,1980,211.279555
BFA,1981,271.731453
BFA,1982,328.606253
BFA,1983,381.066036
BFA,1984,436.956666
BFA,1985,449.262963
BFA,1986,346.305904
BFA,1987,300.536562
BFA,1988,297.848219
BFA,1989,319.008299
BFA,1990,272.264788
BFA,1991,282.106909
BFA,1992,264.691801
BFA,1993,283.162579
BFA,1994,555.204696
BFA,1995,499.148426
BFA,1996,511.55243
BFA,1997,583.669372
BFA,1998,589.951775
BFA,1999,615.473349
BFA,2000,710.207977
BFA,2001,732.397693
BFA,2002,693.713227
BFA,2003,579.897426
BFA,2004,527.338032
BFA,2005,527.258363
BFA,2006,522.425625
BFA,2007,478.633718
BFA,2008,446.000041
BFA,2009,470.293423
BFA,2010,494.794262
BFA,2011,471.248626
BFA,2012,510.556338
BFA,2013,493.899624
BFA,2014,493.75733
BFA,2015,591.211698
BFA,2016,592.605615
BFA,2017,580.65675
BFA,2018,555.446458
BFA,2019,585.911013
BFA,2020,575.586005
BFA,2021,554.530675
BFA,2022,623.759701
BFA,2023,606.56975
BFA,2024,606.345297609063
BFA,2025,
BGD,1950,
BGD,1951,
BGD,1952,
BGD,1953,
BGD,1954,
BGD,1955,
BGD,1956,
BGD,1957,
BGD,1958,
BGD,1959,
BGD,1960,4.8
BGD,1961,4.8
BGD,1962,4.8
BGD,1963,4.8
BGD,1964,4.8
BGD,1965,4.8
BGD,1966,4.8
BGD,1967,4.8
BGD,1968,4.8
BGD,1969,4.8
BGD,1970,4.8
BGD,1971,4.8
BGD,1972,6
BGD,1973,7.781
BGD,1974,7.966
BGD,1975,8.876
BGD,1976,14.85
BGD,1977,15.47
BGD,1978,15.12
BGD,1979,15.22
BGD,1980,15.48
BGD,1981,16.34
BGD,1982,20.04
BGD,1983,23.76
BGD,1984,25
BGD,1985,26
BGD,1986,30
BGD,1987,31
BGD,1988,31.200001
BGD,1989,32.099998
BGD,1990,32.900002
BGD,1991,35.7
BGD,1992,37.7
BGD,1993,37.8
BGD,1994,40.1
BGD,1995,40.2
BGD,1996,40.9
BGD,1997,42.7
BGD,1998,45.4
BGD,1999,48.08
BGD,2000,50.31
BGD,2001,53.96
BGD,2002,57.43
BGD,2003,57.9
BGD,2004,58.87
BGD,2005,61.470737
BGD,2006,67.18184
BGD,2007,69.060211
BGD,2008,68.605718
BGD,2009,68.804168
BGD,2010,69.185423
BGD,2011,71.21116
BGD,2012,79.153711
BGD,2013,79.928767
BGD,2014,77.71998
BGD,2015,77.675052
BGD,2016,78.266562
BGD,2017,79.13008
BGD,2018,82.126758
BGD,2019,84.030823
BGD,2020,84.776569
BGD,2021,84.804834
BGD,2022,86.3169500326
BGD,2023,102.6676794641
BGD,2024,115.603653796648
BGD,2025,
BGR,1950,
BGR,1951,
BGR,1952,
BGR,1953,0.00117
BGR,1954,0.00117
BGR,1955,0.00117
BGR,1956,0.00117
BGR,1957,0.00117
BGR,1958,0.00117
BGR,1959,0.00117
BGR,1960,0.00117
BGR,1961,0.00117
BGR,1962,0.00117
BGR,1963,0.00117
BGR,1964,0.00117
BGR,1965,0.00117
BGR,1966,0.00117
BGR,1967,0.00117
BGR,1968,0.00117
BGR,1969,0.00117
BGR,1970,0.00117
BGR,1971,0.00117
BGR,1972,0.00108
BGR,1973,0.000979
BGR,1974,0.00097
BGR,1975,0.0012
BGR,1976,
BGR,1977,
BGR,1978,0.0013
BGR,1979,0.0013
BGR,1980,0.0013
BGR,1981,0.0014
BGR,1982,0.0015
BGR,1983,0.0018
BGR,1984,0.0018
BGR,1985,0.00103
BGR,1986,0.00094
BGR,1987,0.00087
BGR,1988,0.00083
BGR,1989,0.00084
BGR,1990,0.00219
BGR,1991,0.017788
BGR,1992,0.023341
BGR,1993,0.027594
BGR,1994,0.054134
BGR,1995,0.067171
BGR,1996,0.177889
BGR,1997,1.681879
BGR,1998,1.760358
BGR,1999,1.836383
BGR,2000,2.123275
BGR,2001,2.184708
BGR,2002,2.076975
BGR,2003,1.732702
BGR,2004,1.575109
BGR,2005,1.574133
BGR,2006,1.559267
BGR,2007,1.42905
BGR,2008,1.337117
BGR,2009,1.406692
BGR,2010,1.477392
BGR,2011,1.406458
BGR,2012,1.52205
BGR,2013,1.473567
BGR,2014,1.474183
BGR,2015,1.7644
BGR,2016,1.768042
BGR,2017,1.735458
BGR,2018,1.657042
BGR,2019,1.747042
BGR,2020,1.716333
BGR,2021,1.653775
BGR,2022,1.860142
BGR,2023,1.808967
BGR,2024,1.807842
BGR,2025,
BHR,1950,
BHR,1951,
BHR,1952,
BHR,1953,
BHR,1954,
BHR,1955,
BHR,1956,
BHR,1957,
BHR,1958,
BHR,1959,
BHR,1960,
BHR,1961,
BHR,1962,
BHR,1963,
BHR,1964,
BHR,1965,0.4762
BHR,1966,0.47619
BHR,1967,0.47619
BHR,1968,0.47619
BHR,1969,0.47619
BHR,1970,0.47619
BHR,1971,0.474796
BHR,1972,0.438598
BHR,1973,0.39963
BHR,1974,0.39474
BHR,1975,0.3955
BHR,1976,0.395599
BHR,1977,0.3957
BHR,1978,0.387453
BHR,1979,0.3815
BHR,1980,0.3769
BHR,1981,0.376
BHR,1982,0.376
BHR,1983,0.376
BHR,1984,0.376
BHR,1985,0.376
BHR,1986,0.376
BHR,1987,0.376
BHR,1988,0.376
BHR,1989,0.376
BHR,1990,0.376
BHR,1991,0.376
BHR,1992,0.376
BHR,1993,0.376
BHR,1994,0.376
BHR,1995,0.376
BHR,1996,0.376
BHR,1997,0.376
BHR,1998,0.376
BHR,1999,0.376
BHR,2000,0.376
BHR,2001,0.376
BHR,2002,0.376
BHR,2003,0.376
BHR,2004,0.376
BHR,2005,0.376
BHR,2006,0.376
BHR,2007,0.376
BHR,2008,0.376
BHR,2009,0.376
BHR,2010,0.376
BHR,2011,0.376
BHR,2012,0.376
BHR,2013,0.376
BHR,2014,0.376
BHR,2015,0.376
BHR,2016,0.376
BHR,2017,0.376
BHR,2018,0.376
BHR,2019,0.376
BHR,2020,0.376
BHR,2021,0.376
BHR,2022,0.376
BHR,2023,0.376
BHR,2024,0.376
BHR,2025,
BHS,1950,1.02041
BHS,1951,1.02041
BHS,1952,1.02041
BHS,1953,1.02041
BHS,1954,1.02041
BHS,1955,1.02041
BHS,1956,1.02041
BHS,1957,1.02041
BHS,1958,1.02041
BHS,1959,1.02041
BHS,1960,1.0204082
BHS,1961,1.0204082
BHS,1962,1.0204082
BHS,1963,1.0204082
BHS,1964,1.0204082
BHS,1965,1.0204082
BHS,1966,1
BHS,1967,1
BHS,1968,1
BHS,1969,1
BHS,1970,1
BHS,1971,1
BHS,1972,1
BHS,1973,1
BHS,1974,1
BHS,1975,1
BHS,1976,1
BHS,1977,1
BHS,1978,1
BHS,1979,1
BHS,1980,1
BHS,1981,1
BHS,1982,1
BHS,1983,1
BHS,1984,1
BHS,1985,1
BHS,1986,1
BHS,1987,1
BHS,1988,1
BHS,1989,1
BHS,1990,1
BHS,1991,1
BHS,1992,1
BHS,1993,1
BHS,1994,1
BHS,1995,1
BHS,1996,1
BHS,1997,1
BHS,1998,1
BHS,1999,1
BHS,2000,1
BHS,2001,1
BHS,2002,1
BHS,2003,1
BHS,2004,1
BHS,2005,1
BHS,2006,1
BHS,2007,1
BHS,2008,1
BHS,2009,1
BHS,2010,1
BHS,2011,1
BHS,2012,1
BHS,2013,1
BHS,2014,1
BHS,2015,1
BHS,2016,1
BHS,2017,1
BHS,2018,1
BHS,2019,1
BHS,2020,1
BHS,2021,1
BHS,2022,1
BHS,2023,1
BHS,2024,1
BHS,2025,
BIH,1950,
BIH,1951,
BIH,1952,
BIH,1953,
BIH,1954,
BIH,1955,
BIH,1956,
BIH,1957,
BIH,1958,
BIH,1959,
BIH,1960,
BIH,1961,
BIH,1962,
BIH,1963,
BIH,1964,
BIH,1965,
BIH,1966,
BIH,1967,
BIH,1968,
BIH,1969,
BIH,1970,
BIH,1971,
BIH,1972,
BIH,1973,
BIH,1974,
BIH,1975,
BIH,1976,
BIH,1977,
BIH,1978,
BIH,1979,
BIH,1980,
BIH,1981,
BIH,1982,
BIH,1983,
BIH,1984,
BIH,1985,
BIH,1986,
BIH,1987,
BIH,1988,
BIH,1989,
BIH,1990,0.000115
BIH,1991,0.000196
BIH,1992,0.003467
BIH,1993,0.338127
BIH,1994,1.62
BIH,1995,1.4331
BIH,1996,1.5048
BIH,1997,1.734056
BIH,1998,1.759668
BIH,1999,1.835795
BIH,2000,2.12286
BIH,2001,2.18566
BIH,2002,2.07817
BIH,2003,1.732932
BIH,2004,1.575157
BIH,2005,1.572722
BIH,2006,1.559072
BIH,2007,1.429003
BIH,2008,1.335196
BIH,2009,1.407891
BIH,2010,1.47674
BIH,2011,1.406937
BIH,2012,1.52221
BIH,2013,1.473051
BIH,2014,1.474169
BIH,2015,1.763492
BIH,2016,1.768139
BIH,2017,1.735353
BIH,2018,1.656985
BIH,2019,1.747086
BIH,2020,1.71697
BIH,2021,1.653606
BIH,2022,1.859326
BIH,2023,1.809203
BIH,2024,
BIH,2025,
BLM,1950,
BLM,1951,
BLM,1952,
BLM,1953,
BLM,1954,
BLM,1955,
BLM,1956,
BLM,1957,
BLM,1958,
BLM,1959,
BLM,1960,
BLM,1961,
BLM,1962,
BLM,1963,
BLM,1964,
BLM,1965,
BLM,1966,
BLM,1967,
BLM,1968,
BLM,1969,
BLM,1970,
BLM,1971,
BLM,1972,
BLM,1973,
BLM,1974,
BLM,1975,
BLM,1976,
BLM,1977,
BLM,1978,
BLM,1979,
BLM,1980,
BLM,1981,
BLM,1982,
BLM,1983,
BLM,1984,
BLM,1985,
BLM,1986,
BLM,1987,
BLM,1988,
BLM,1989,
BLM,1990,
BLM,1991,
BLM,1992,
BLM,1993,
BLM,1994,
BLM,1995,
BLM,1996,
BLM,1997,
BLM,1998,
BLM,1999,
BLM,2000,
BLM,2001,
BLM,2002,
BLM,2003,
BLM,2004,
BLM,2005,
BLM,2006,
BLM,2007,
BLM,2008,
BLM,2009,
BLM,2010,
BLM,2011,
BLM,2012,
BLM,2013,
BLM,2014,
BLM,2015,
BLM,2016,
BLM,2017,
BLM,2018,
BLM,2019,
BLM,2020,
BLM,2021,
BLM,2022,
BLM,2023,
BLM,2024,
BLM,2025,
BLR,1950,
BLR,1951,
BLR,1952,
BLR,1953,
BLR,1954,
BLR,1955,
BLR,1956,
BLR,1957,
BLR,1958,
BLR,1959,
BLR,1960,
BLR,1961,
BLR,1962,
BLR,1963,
BLR,1964,
BLR,1965,
BLR,1966,
BLR,1967,
BLR,1968,
BLR,1969,
BLR,1970,
BLR,1971,
BLR,1972,
BLR,1973,
BLR,1974,
BLR,1975,
BLR,1976,
BLR,1977,
BLR,1978,
BLR,1979,
BLR,1980,
BLR,1981,
BLR,1982,
BLR,1983,
BLR,1984,
BLR,1985,
BLR,1986,
BLR,1987,
BLR,1988,
BLR,1989,
BLR,1990,2.49e-08
BLR,1991,4.89e-08
BLR,1992,5.431e-07
BLR,1993,6.0522e-06
BLR,1994,0.0001191647
BLR,1995,0.0008688596
BLR,1996,0.0013
BLR,1997,0.002596
BLR,1998,0.004613
BLR,1999,0.02493
BLR,2000,0.071712
BLR,2001,0.139
BLR,2002,0.179092
BLR,2003,0.205127
BLR,2004,0.216026
BLR,2005,0.215382
BLR,2006,0.214456
BLR,2007,0.214608
BLR,2008,0.21364
BLR,2009,0.279305
BLR,2010,0.297851
BLR,2011,0.497463
BLR,2012,0.83369
BLR,2013,0.888005
BLR,2014,1.02241
BLR,2015,1.592599
BLR,2016,1.989563
BLR,2017,1.932342
BLR,2018,2.037608
BLR,2019,2.091783
BLR,2020,2.439575
BLR,2021,2.538675
BLR,2022,2.6261
BLR,2023,3.00735
BLR,2024,3.24619166666667
BLR,2025,
BLZ,1950,1.42857000042857
BLZ,1951,1.42857000042857
BLZ,1952,1.42857000042857
BLZ,1953,1.42857000042857
BLZ,1954,1.42857000042857
BLZ,1955,1.42857000042857
BLZ,1956,1.42857000042857
BLZ,1957,1.42857000042857
BLZ,1958,1.42857000042857
BLZ,1959,1.42857000042857
BLZ,1960,1.42857
BLZ,1961,1.42857
BLZ,1962,1.42857
BLZ,1963,1.42857
BLZ,1964,1.42857
BLZ,1965,1.42857
BLZ,1966,1.42857
BLZ,1967,1.448412
BLZ,1968,1.66667
BLZ,1969,1.66667
BLZ,1970,1.66667
BLZ,1971,1.643682
BLZ,1972,1.601562
BLZ,1973,1.632684
BLZ,1974,1.710927
BLZ,1975,1.808044
BLZ,1976,2.225673
BLZ,1977,2
BLZ,1978,2
BLZ,1979,2
BLZ,1980,2
BLZ,1981,2
BLZ,1982,2
BLZ,1983,2
BLZ,1984,2
BLZ,1985,2
BLZ,1986,2
BLZ,1987,2
BLZ,1988,2
BLZ,1989,2
BLZ,1990,2
BLZ,1991,2
BLZ,1992,2
BLZ,1993,2
BLZ,1994,2
BLZ,1995,2
BLZ,1996,2
BLZ,1997,2
BLZ,1998,2
BLZ,1999,2
BLZ,2000,2
BLZ,2001,2
BLZ,2002,2
BLZ,2003,2
BLZ,2004,2
BLZ,2005,2
BLZ,2006,2
BLZ,2007,2
BLZ,2008,2
BLZ,2009,2
BLZ,2010,2
BLZ,2011,2
BLZ,2012,2
BLZ,2013,2
BLZ,2014,2
BLZ,2015,2
BLZ,2016,2
BLZ,2017,2
BLZ,2018,2
BLZ,2019,2
BLZ,2020,2
BLZ,2021,2
BLZ,2022,2
BLZ,2023,2
BLZ,2024,2
BLZ,2025,
BMU,1950,0.85714
BMU,1951,0.85714
BMU,1952,0.85714
BMU,1953,0.85714
BMU,1954,0.85714
BMU,1955,0.85714
BMU,1956,0.85714
BMU,1957,0.85714
BMU,1958,0.85714
BMU,1959,0.85714
BMU,1960,1
BMU,1961,1
BMU,1962,1
BMU,1963,1
BMU,1964,1
BMU,1965,1
BMU,1966,1
BMU,1967,1
BMU,1968,1
BMU,1969,1
BMU,1970,1
BMU,1971,1
BMU,1972,1
BMU,1973,1
BMU,1974,1
BMU,1975,1
BMU,1976,1
BMU,1977,1
BMU,1978,1
BMU,1979,1
BMU,1980,1
BMU,1981,1
BMU,1982,1
BMU,1983,1
BMU,1984,1
BMU,1985,1
BMU,1986,1
BMU,1987,1
BMU,1988,1
BMU,1989,1
BMU,1990,1
BMU,1991,1
BMU,1992,1
BMU,1993,1
BMU,1994,1
BMU,1995,1
BMU,1996,1
BMU,1997,1
BMU,1998,1
BMU,1999,1
BMU,2000,1
BMU,2001,1
BMU,2002,1
BMU,2003,1
BMU,2004,1
BMU,2005,1
BMU,2006,1
BMU,2007,1
BMU,2008,1
BMU,2009,1
BMU,2010,1
BMU,2011,1
BMU,2012,1
BMU,2013,1
BMU,2014,1
BMU,2015,1
BMU,2016,1
BMU,2017,1
BMU,2018,1
BMU,2019,1
BMU,2020,1
BMU,2021,1
BMU,2022,1
BMU,2023,1
BMU,2024,1
BMU,2025,
BOL,1950,6e-08
BOL,1951,6e-08
BOL,1952,6e-08
BOL,1953,1.9e-07
BOL,1954,1.9e-07
BOL,1955,1.9e-07
BOL,1956,7.76e-06
BOL,1957,8.33e-06
BOL,1958,9.6975e-06
BOL,1959,1.188e-05
BOL,1960,1.2e-05
BOL,1961,1.2e-05
BOL,1962,1.2e-05
BOL,1963,1.2e-05
BOL,1964,1.2e-05
BOL,1965,1.2e-05
BOL,1966,1.2e-05
BOL,1967,1.2e-05
BOL,1968,1.2e-05
BOL,1969,1.2e-05
BOL,1970,1.2e-05
BOL,1971,1.2e-05
BOL,1972,1.3e-05
BOL,1973,2e-05
BOL,1974,2e-05
BOL,1975,2e-05
BOL,1976,2e-05
BOL,1977,2e-05
BOL,1978,2e-05
BOL,1979,2e-05
BOL,1980,2.5e-05
BOL,1981,2.5e-05
BOL,1982,6.4e-05
BOL,1983,0.000232
BOL,1984,0.003136
BOL,1985,0.440029
BOL,1986,1.921958
BOL,1987,2.05485
BOL,1988,2.350242
BOL,1989,2.691683
BOL,1990,3.17265
BOL,1991,3.580608
BOL,1992,3.900517
BOL,1993,4.265083
BOL,1994,4.620517
BOL,1995,4.800342
BOL,1996,5.074612
BOL,1997,5.254258
BOL,1998,5.510133
BOL,1999,5.812408
BOL,2000,6.183542
BOL,2001,6.606917
BOL,2002,7.17
BOL,2003,7.659167
BOL,2004,7.936
BOL,2005,8.066062
BOL,2006,8.011617
BOL,2007,7.851245
BOL,2008,7.238321
BOL,2009,7.02
BOL,2010,7.016667
BOL,2011,6.936962
BOL,2012,6.91
BOL,2013,6.91
BOL,2014,6.91
BOL,2015,6.91
BOL,2016,6.91
BOL,2017,6.91
BOL,2018,6.91
BOL,2019,6.91
BOL,2020,6.91
BOL,2021,6.91
BOL,2022,6.91
BOL,2023,6.91
BOL,2024,6.91
BOL,2025,
BRA,1950,8.22231890578776e-15
BRA,1951,8.22231890578776e-15
BRA,1952,8.22231890578776e-15
BRA,1953,1.86084055119239e-14
BRA,1954,2.63979707910913e-14
BRA,1955,3.07255070572954e-14
BRA,1956,3.0292753430675e-14
BRA,1957,3.30335263992709e-14
BRA,1958,5.59334058800598e-14
BRA,1959,6.52736717267425e-14
BRA,1960,6.79552239674953e-14
BRA,1961,9.79354672445837e-14
BRA,1962,1.40907156277216e-13
BRA,1963,2.08862387020975e-13
BRA,1964,4.54700404932396e-13
BRA,1965,6.90545e-13
BRA,1966,8.07273e-13
BRA,1967,9.68363e-13
BRA,1968,1.2343e-12
BRA,1969,1.48109e-12
BRA,1970,1.66936e-12
BRA,1971,1.92196e-12
BRA,1972,2.15675e-12
BRA,1973,2.22654e-12
BRA,1974,2.46787e-12
BRA,1975,2.95381e-12
BRA,1976,3.87917e-12
BRA,1977,5.14073e-12
BRA,1978,6.56766e-12
BRA,1979,9.79371e-12
BRA,1980,1.91593e-11
BRA,1981,3.38469e-11
BRA,1982,6.52457e-11
BRA,1983,2.09731e-10
BRA,1984,6.71679e-10
BRA,1985,2.25499996453493e-09
BRA,1986,4.96600005561731e-09
BRA,1987,1.42649998480238e-08
BRA,1988,9.54119983020973e-08
BRA,1989,1e-06
BRA,1990,3e-05
BRA,1991,0.000176
BRA,1992,0.001953
BRA,1993,0.038277
BRA,1994,0.664684
BRA,1995,0.917667
BRA,1996,1.0051
BRA,1997,1.077992
BRA,1998,1.160517
BRA,1999,1.813933
BRA,2000,1.829423
BRA,2001,2.349632
BRA,2002,2.920363
BRA,2003,3.077475
BRA,2004,2.925119
BRA,2005,2.43439
BRA,2006,2.175327
BRA,2007,1.947058
BRA,2008,1.833767
BRA,2009,1.999428
BRA,2010,1.759227
BRA,2011,1.672829
BRA,2012,1.953069
BRA,2013,2.156089
BRA,2014,2.352952
BRA,2015,3.326904
BRA,2016,3.491313
BRA,2017,3.191389
BRA,2018,3.653825
BRA,2019,3.944471
BRA,2020,5.155179
BRA,2021,5.394401
BRA,2022,5.16397
BRA,2023,4.99438
BRA,2024,5.388935
BRA,2025,
BRB,1950,1.71429000071429
BRB,1951,1.71429000071429
BRB,1952,1.71429000071429
BRB,1953,1.71429000071429
BRB,1954,1.71429000071429
BRB,1955,1.71429000071429
BRB,1956,1.71429000071429
BRB,1957,1.71429000071429
BRB,1958,1.71429000071429
BRB,1959,1.71429000071429
BRB,1960,1.71429000071429
BRB,1961,1.71429000071429
BRB,1962,1.71429000071429
BRB,1963,1.71429000071429
BRB,1964,1.71429000071429
BRB,1965,1.71429000071429
BRB,1966,1.71429000071429
BRB,1967,1.73809916726191
BRB,1968,2
BRB,1969,2
BRB,1970,2
BRB,1971,1.97487615196877
BRB,1972,1.92128071035726
BRB,1973,1.95922053743668
BRB,1974,2.05323091078878
BRB,1975,2.0201
BRB,1976,2.0038
BRB,1977,2.0068
BRB,1978,2.0113
BRB,1979,2.0113
BRB,1980,2.0113
BRB,1981,2.0113
BRB,1982,2.0113
BRB,1983,2.0113
BRB,1984,2.0113
BRB,1985,2.0113
BRB,1986,2.0113
BRB,1987,2.0113
BRB,1988,2.0113
BRB,1989,2.0113
BRB,1990,2.0113
BRB,1991,2.0113
BRB,1992,2
BRB,1993,2.0113
BRB,1994,2.0113
BRB,1995,2.0113
BRB,1996,2.0113
BRB,1997,2.0113
BRB,1998,2.0113
BRB,1999,2.0113
BRB,2000,2
BRB,2001,2
BRB,2002,2
BRB,2003,2
BRB,2004,2
BRB,2005,2
BRB,2006,2
BRB,2007,2
BRB,2008,2
BRB,2009,2
BRB,2010,2
BRB,2011,2
BRB,2012,2
BRB,2013,2
BRB,2014,2
BRB,2015,2
BRB,2016,2
BRB,2017,2
BRB,2018,2
BRB,2019,2
BRB,2020,2
BRB,2021,2
BRB,2022,2
BRB,2023,2
BRB,2024,2
BRB,2025,
BRN,1950,3.06122000206122
BRN,1951,3.06122000206122
BRN,1952,3.06122000206122
BRN,1953,3.06122000206122
BRN,1954,3.06122000206122
BRN,1955,3.06122000206122
BRN,1956,3.06122000206122
BRN,1957,3.06122000206122
BRN,1958,3.06122000206122
BRN,1959,3.06122000206122
BRN,1960,3.06122
BRN,1961,3.06122
BRN,1962,3.06122
BRN,1963,3.06122
BRN,1964,3.06122
BRN,1965,3.06122
BRN,1966,3.06122
BRN,1967,3.06122
BRN,1968,3.06122
BRN,1969,3.06122
BRN,1970,3.06122
BRN,1971,3.05226
BRN,1972,2.819556
BRN,1973,2.45858
BRN,1974,2.436867
BRN,1975,2.3713
BRN,1976,2.470842
BRN,1977,2.4394
BRN,1978,2.274025
BRN,1979,2.174558
BRN,1980,2.141208
BRN,1981,2.112692
BRN,1982,2.140025
BRN,1983,2.11305
BRN,1984,2.133083
BRN,1985,2.20015
BRN,1986,2.177417
BRN,1987,2.105983
BRN,1988,2.012425
BRN,1989,1.950258
BRN,1990,1.812533
BRN,1991,1.72755
BRN,1992,1.628967
BRN,1993,1.615791
BRN,1994,1.527444
BRN,1995,1.417375
